Contrast,Correlation,Energy,Homogeneity,meanR,meanG,meanB,meanH,meanS,meanV,meanY,meanCb,meanCr,meanL,meanLA,meanLB,meanGray,Class
2.506392045,0.706061161,0.137673392,0.747709799,122.0925926,87.12962963,84.03703704,0.013051154,0.28690088,0.478794481,99.46296296,121.3981481,143.6203704,40.19751401,13.66743,7.361205851,97.24074074,1
1.906496212,0.730594871,0.27341167,0.812530123,146.5795455,100.6420455,100.8125,0.408650399,0.296344628,0.574821747,114.2386364,121.2727273,148.1534091,47.03556991,18.20152409,7.305526918,114.4147727,1
1.787218615,0.574614693,0.262524269,0.83144581,156.0121212,109.2242424,107.7272727,0.102012245,0.292209235,0.61181224,121.6727273,120.4121212,148.6606061,50.57821097,18.17950404,8.232848693,123.0787879,1
3.179439828,0.650997148,0.505106338,0.882615029,155.3368421,113.9578947,113.4921053,0.230773688,0.245113393,0.609164087,124.4473684,121.6210526,146.1763158,51.48157098,15.83652514,6.527219992,126.2973684,1
2.07172619,0.241933242,0.66251807,0.881098356,154.7916667,113.9791667,110.0416667,0.014067449,0.282808039,0.607026144,124.0208333,120.1666667,146.2083333,51.7153682,15.40376094,8.43635264,125.75,1
1.670839169,0.605583376,0.42631855,0.833091223,133.8888889,93.375,90.70833333,0.135167101,0.313940132,0.525054466,106.3402778,120.7916667,145.9722222,43.5607414,15.97866837,8.081518835,105.1805556,1
3.164084758,0.735068507,0.102205717,0.74116701,97.90769231,67.97692308,65.26923077,0.018492812,0.275033399,0.383951735,81.82307692,122.3538462,141.3461538,31.79382035,11.97360098,6.523553313,76.66923077,1
2.786716647,0.744399954,0.264710115,0.838224116,152.6045752,97.81045752,98.7875817,0.553434878,0.300391105,0.598449314,114.1862745,120.3496732,152.0098039,46.80083038,21.57441673,8.488773615,114.3202614,1
3.450987103,0.801375241,0.169277734,0.803004535,124.7166667,83.72916667,84.12916667,0.365516385,0.240103915,0.489084967,98.47916667,122.075,145.9708333,39.23711483,16.0770878,6.345020298,96.05833333,1
2.229356061,0.487262874,0.339782441,0.80139437,172.1398601,111.5244755,112.2657343,0.543913537,0.335120594,0.675058275,127.3916084,119.3146853,154.6013986,53.05441071,23.78718924,9.486206018,129.7202797,1
1.977050265,0.372739116,0.257427686,0.804474994,172.7733333,112.5666667,116.1466667,0.910289647,0.337884643,0.677542484,128.44,120.6266667,154.2,53.56377165,24.09301004,7.864525247,131.02,1
2.646477563,0.724503336,0.190546112,0.784000526,155.6803069,106.5089514,105.3350384,0.059339934,0.283341578,0.610511007,119.9974425,120.2915601,149.6726343,49.41176793,18.92470249,8.382207196,121.0818414,1
2.163555195,0.618435106,0.359164364,0.837072769,171.3722222,110.65,113.7555556,0.88630032,0.328834638,0.67204793,126.9166667,120.3722222,154.4333333,52.7334068,24.09074384,8.221330065,129.1333333,1
1.793112948,0.328178465,0.421879141,0.892615789,198.5151515,135.1515152,136.7348485,0.753715012,0.314297122,0.77849079,148.5,119.3333333,155.6818182,62.47862225,24.34744066,9.006830127,154.2878788,1
3.289688552,0.729210978,0.187162099,0.776676387,115.4833333,72.65833333,71.9,0.093994146,0.307825728,0.452875817,89.3,121.2916667,146.9166667,35.42495716,17.43022337,7.790823917,85.38333333,1
1.925,0.077806419,0.275100309,0.811834491,187.2962963,125.6481481,126.6666667,0.682428229,0.329725778,0.73449528,139.7962963,119.3888889,155.0555556,58.81639619,24.02311573,9.242179594,144.1296296,1
2.80544066,0.829815612,0.231061265,0.881702422,143.1229885,95.85747126,97.7183908,0.66999811,0.245936746,0.561266622,110.6482759,121.8103448,148.6264368,44.77201448,18.41956678,6.48107774,110.1931034,1
2.544511476,0.788870857,0.196706915,0.805647024,146.1550481,96.97355769,96.29807692,0.272875171,0.282001441,0.573161765,111.8629808,120.4399038,149.6382212,45.6313311,19.10063604,8.310352033,111.609375,1
1.674005756,0.564158094,0.318413381,0.883303338,174.9238095,114.9666667,115.5761905,0.53652999,0.331881804,0.685975724,130.2142857,119.4285714,154.2904762,54.39396991,23.48773113,9.358731526,132.947619,1
2.833440171,0.440038053,0.328801406,0.81289708,182.8615385,127.5076923,127.0615385,0.232263846,0.28949056,0.717104072,139.6538462,119.6923077,152.4,58.37464808,21.0458268,8.747119626,144,1
3.442389807,0.490572003,0.269981519,0.82297822,168.7121212,114.9393939,114.2348485,0.085078912,0.300222811,0.661616162,128.469697,119.7651515,151.7045455,53.33616169,20.6976148,8.836326047,130.969697,1
1.357738095,0.497785166,0.331948257,0.835179473,189.2727273,131.7792208,132.1948052,0.375665091,0.300232906,0.742245989,144.025974,119.7012987,153.1818182,60.49715761,22.05371153,8.651392284,149.0649351,1
3.348958333,0.787089771,0.193771221,0.80046146,125.1944444,83.99074074,82.62962963,0.013331065,0.268888615,0.490958606,98.56481481,121.2962963,146.2592593,39.49526468,16.11605191,7.413412849,96.18518519,1
2.416276803,0.688790354,0.243323518,0.80222375,162.9052632,109.8052632,108.7684211,0.13977047,0.303483378,0.638844169,123.8421053,119.6736842,151.3684211,51.29996628,20.51906584,9.023330275,125.6,1
2.944776786,0.718833821,0.215416069,0.788053642,156.2208333,102.8791667,104.8625,0.673862982,0.288176503,0.612630719,118.2583333,120.9916667,151.25,48.53596456,20.9809612,7.517017807,119.0416667,1
2.431999204,0.819153978,0.233872136,0.823465092,138.7016129,92.70391705,93.01843318,0.284995854,0.255802664,0.543927894,107.4677419,121.3352535,148.1612903,43.45076494,17.90752709,7.187088548,106.5,1
2.038002306,0.848510076,0.274616252,0.83822016,135.6677019,86.83074534,88.26242236,0.611088564,0.281412436,0.532030203,103.2624224,121.4021739,149.3385093,41.64391394,19.40899382,7.279806578,101.613354,1
3.228365385,0.516401583,0.272567055,0.837203017,159.3431953,99.33727811,100.6923077,0.539963671,0.353955785,0.624875276,116.8224852,119.704142,154.2781065,48.22020357,23.96147861,9.367469844,117.4378698,1
1.484583333,0.805081707,0.361440316,0.809576389,146.1979167,95.29166667,93.25,0.078850532,0.344288113,0.573325163,110.7708333,119.5833333,150.4895833,45.52441417,20.12246434,9.576945427,110.3020833,1
2.431947021,0.716028239,0.225035179,0.8494909,163.0681818,102.4690083,104.6177686,0.714336511,0.334660243,0.639483066,119.7582645,119.9669421,154.4380165,49.42461491,23.96896626,8.94401685,120.8057851,1
2.216923613,0.786646078,0.254418962,0.844860979,144.5340502,88.86260454,92.44683393,0.777485486,0.319278527,0.566800197,106.9713262,121.3285544,152.2078853,43.55720463,22.52674191,7.517254943,105.9199522,1
2.21408179,0.309640584,0.471538596,0.872407683,189.6777778,129.4444444,129.5555556,0.38859611,0.311647371,0.743834423,142.6888889,119.2222222,154.5111111,59.79808466,23.07164914,9.327605238,147.4444444,1
3.891159188,0.464978508,0.262352106,0.795206067,171.3782051,114.1987179,116.1346154,0.706560117,0.304116438,0.672071393,128.9679487,120.3782051,152.9871795,53.43319938,22.31776162,8.064688085,131.5320513,1
2.111621315,0.789987922,0.184395757,0.780787746,140.4952381,91.75238095,92.97142857,0.567886906,0.303665191,0.550961718,107.4095238,121.3047619,149.3333333,43.8222971,19.61052174,7.36968541,106.4285714,1
2.524454365,0.582970346,0.142106408,0.756880964,115.3777778,67.15555556,65.91851852,0.241396744,0.401648563,0.452461874,85.94074074,120.3037037,149.2740741,34.02022067,20.21246365,9.560678038,81.45185185,1
1.886904762,0.703191355,0.226332309,0.790955795,177.4583333,119.4375,120.2708333,0.550358202,0.30650688,0.695915033,133.53125,119.8645833,153.3958333,55.66580741,22.45672945,8.718128984,136.8541667,1
4.898341049,0.383676709,0.360227737,0.794339773,163.6777778,112.5333333,113.0666667,0.486923579,0.292211396,0.641873638,125.8555556,120.6,150.4888889,51.9988626,19.87421597,7.721835583,127.9555556,1
3.076185835,0.700060788,0.144180413,0.750651755,158.2631579,103.299169,108.4819945,0.823564526,0.304966888,0.620639835,119.3434903,122.1274238,151.7479224,48.88410112,21.99474363,6.075956311,120.3268698,1
1.734844771,0.653465874,0.225411048,0.760868129,179.9235294,123.9352941,124.6470588,0.562856693,0.297924558,0.705582468,136.8764706,120.0941176,152.5823529,57.20010467,21.59944687,8.332827365,140.7352941,1
2.103125,0.689807941,0.101390577,0.698634259,169.0185185,112,115,0.917341611,0.312563163,0.66281772,127.0925926,120.9074074,152.8333333,52.75543229,22.61342878,7.543802797,129.3888889,1
2.801852661,0.562154102,0.634215118,0.893049803,174.1987179,116.9230769,118.5897436,0.636830789,0.298539147,0.683132227,131.3076923,120.2435897,153.0512821,54.55677935,22.26484111,8.149443328,134.2115385,1
3.01110348,0.610965769,0.106457837,0.69760433,156.3015873,101.2777778,102.0396825,0.43468534,0.308768694,0.612947401,117.1666667,120.1825397,152.1349206,48.20535731,21.66426036,8.62112197,117.7936508,1
2.264283241,0.724208705,0.26850154,0.868639659,154.6710526,99.68947368,100.0657895,0.467675105,0.320763719,0.606553148,115.7473684,120.0552632,152.1078947,47.74082004,21.78085165,8.881365183,116.2026316,1
3.194159118,0.646491476,0.144907096,0.754067141,160.51,101.0716667,103.835,0.720348681,0.322825532,0.62945098,118.34,120.4333333,153.9033333,48.69517772,23.58416362,8.421757195,119.1483333,1
2.228675856,0.743685804,0.248084089,0.821086459,152.6350877,99.80701754,100.5368421,0.517822576,0.307903447,0.598568971,115.3263158,120.4877193,151.1333333,47.4193163,20.87604129,8.226275945,115.6807018,1
2.16765873,0.024946932,0.173969356,0.749651597,156.7755102,96.44897959,96.26530612,0.408629859,0.38914428,0.614805922,114.3673469,118.9591837,154.4897959,47.39359181,24.41059583,10.49821676,114.5102041,1
3.853125,0.673974485,0.192740058,0.774381614,149.1888889,102.0333333,101.1555556,0.136302874,0.271967237,0.585054466,115.7,120.7111111,148.7555556,47.31175365,18.18552597,7.915070249,116.0444444,1
4.316220238,0.429427977,0.706015658,0.890653788,162.0277778,111.1388889,113.2083333,0.813208203,0.294902038,0.63540305,124.7083333,121.375,150.3333333,51.50880241,20.05283855,6.884446248,126.6111111,1
